"Latin.name","Species","Family","Life.Form","USDA.Code","Rep","Exp","TRT","Code","YearCollected","Lat","Long","SoilMoisture","VegHeight","OHeight","CC1","CC2","CC3","CCAvg","CC.Relative","Stomatal.Conductance","WetWeight","DryWeight","LeafArea","LDMC","LWC","SLA","LMA","D15N","D13C","Percent_N","Percent_C","CN_ratio"
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",2,"ITEX","XXW","TRIPARITEXXXW2","2017",40.06066667,-105.5897333,"32.3",8.4,8.4,42.5,31.1,0.9,24.83333333,0.881153942,NaN,0.31114,0.05283,9.161,169.7949476,830.2050524,173.4052622,0.0058,-0.0041,-26.1232,5.0968,46.4484,9.1132
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",2,"ITEX","XXX","TRIPARITEXXXX2","2017",40.0607,-105.58975,"4.6",9.2,9.2,55.4,6.6,17.3,26.43333333,0.937926276,NaN,0.2455,0.05369,6.941,218.6965377,781.3034623,129.2791954,0.0077,-0.3234,-27.3612,3.8631,45.3026,11.7269
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",2,"SAD","MOIST","TRIPARSADMST2","2017",40.05566667,-105.59,NaN,7.3,7.3,57.4,46.3,57.2,53.63333333,1.903055963,NaN,0.23006,0.04892,7.11,212.6401808,787.3598192,145.3393295,0.0069,-0.6003,-28.8446,4.084,47.6057,11.6566
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",2,"SAD","SNOWBED","TRIPARSADSB2","2017",NaN,NaN,NaN,8.2,8.2,50,55,48.9,51.3,1.820262975,NaN,0.2877,0.06278,7.188,218.2134168,781.7865832,114.4950621,0.0087,-1.1423,-26.3636,3.7707,43.2358,11.4661
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",2,"SAD","WET","TRIPARSADWET2","2017",40.05396667,-105.5903833,NaN,7.5,14.4,52.4,49.7,36.7,46.26666667,1.641666673,NaN,0.05722,0.01056,2.259,184.5508563,815.4491437,213.9204545,0.0047,-0.3126,-27.9377,3.8642,44.4603,11.5057
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",3,"ITEX","XXW","TRIPARITEXXXW3","2017",40.06066667,-105.5897333,"28.9",8.2,8.2,57.2,55.1,58.4,56.9,2.018966146,NaN,0.17442,0.03288,1.147,188.5104919,811.4895081,34.88442822,0.0287,-0.0994,-26.6668,4.3591,45.0284,10.3298
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",3,"ITEX","XXX","TRIPARITEXXXX3","2017",40.06035,-105.5900167,"18.9",12.5,12.5,127.7,55,107.3,96.66666667,3.42999521,NaN,0.16955,0.02917,5.181,172.0436449,827.9563551,177.613987,0.0056,-0.5268,-28.5196,3.9605,46.9089,11.8442
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",3,"SAD","MOIST","TRIPARSADMST3","2017",40.05571667,-105.5899833,NaN,6.5,10,50.1,50.1,52.9,51.03333333,1.810800919,NaN,0.22686,0.04364,6.733,192.3653354,807.6346646,154.2850596,0.0065,-1.7664,-27.0586,3.3916,46.1785,13.6154
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",3,"SAD","SNOWBED","TRIPARSADSB3","2017",NaN,NaN,NaN,8.4,8.4,54.5,60.6,63.9,59.66666667,2.117134975,NaN,0.20899,0.05628,5.641,269.2951816,730.7048184,100.2309879,0.01,-0.6145,-27.5965,3.4826,45.7516,13.137
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",3,"SAD","WET","TRIPARSADWET3","2017",40.05396667,-105.5903833,NaN,7.2,14.3,56.5,19.9,53.7,43.36666667,1.538766817,NaN,0.10746,0.02343,3.856,218.0346175,781.9653825,164.5753308,0.0061,-1.5834,-27.2788,3.2899,44.0578,13.3917
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",4,"ITEX","XXW","TRIPARITEXXXW4","2017",40.06066667,-105.5897333,"25.5",12,12,48.5,45.7,36.3,43.5,1.543497844,NaN,0.36545,0.0695,9.238,190.1764947,809.8235053,132.9208633,0.0075,-0.3342,-26.4805,2.9676,44.624,15.0373
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",4,"ITEX","XXX","TRIPARITEXXXX4","2017",40.06035,-105.5900167,"21.8",9.5,9.5,43.5,46.7,40.5,43.56666667,1.545863359,NaN,0.12472,0.02338,4.013,187.4599102,812.5400898,171.6424294,0.0058,-0.3818,-27.6721,3.1179,46.3153,14.8545
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",4,"SAD","MOIST","TRIPARSADMST4","2017",40.05568333,-105.5900667,NaN,6,6,58.5,60.5,58.1,59.03333333,2.094662592,NaN,0.30128,0.0537,7.721,178.2395114,821.7604886,143.7802607,0.007,-0.1801,-26.7854,3.6973,44.9097,12.1465
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",4,"SAD","SNOWBED","TRIPARSADSB4","2017",NaN,NaN,NaN,6.9,6.9,56.9,60.2,52.9,56.66666667,2.010686847,NaN,0.24524,0.06414,7.245,261.5397162,738.4602838,112.9560337,0.0089,-0.3273,-27.1859,3.2265,44.629,13.8318
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",4,"SAD","WET","TRIPARSADWET4","2017",40.05396667,-105.5903833,NaN,10.5,10.5,53.1,41,59.5,51.2,1.816714704,NaN,0.27161,0.05708,7.869,210.1542653,789.8457347,137.8591451,0.0073,-0.2542,-26.4069,3.9691,43.3783,10.9291
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",5,"ITEX","XXW","TRIPARITEXXXW5","2017",40.06035,-105.5899333,"55.1",6,6,37.4,38.1,48.6,41.36666667,1.467801399,NaN,0.0804,0.01261,2.3639,156.840796,843.159204,187.4623315,0.0053,-0.3733,-26.9725,4.5284,45.3873,10.0228
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",5,"ITEX","XXX","TRIPARITEXXXX5","2017",40.06035,-105.5900167,"30.6",8.7,8.7,50.8,99.2,49.3,66.43333333,2.357234639,NaN,0.09112,0.01862,3.24,204.3459175,795.6540825,174.0064447,0.0057,-0.3536,-27.6214,4.1811,48.2073,11.5298
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",5,"SAD","SNOWBED","TRIPARSADSB5","2017",NaN,NaN,NaN,8,8,52.1,47.6,47.7,49.13333333,1.743383772,NaN,0.23161,0.06,6.726,259.056172,740.943828,112.1,0.0089,-0.4628,-27.7841,2.9896,44.7347,14.9637
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",5,"SAD","WET","TRIPARSADWET5","2017",40.05396667,-105.5903833,NaN,8.3,14,52.1,49.8,50.3,50.73333333,1.800156107,NaN,0.11384,0.02484,4.278,218.2009838,781.7990162,172.2222222,0.0058,-0.5347,-27.6498,3.4999,45.1492,12.9002
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",6,"ITEX","XXW","TRIPARITEXXXW6","2017",40.06035,-105.5899333,"65.4",10.5,10.5,34.6,39.4,39.5,37.83333333,1.34242916,NaN,0.187,0.03065,5.026,163.9037433,836.0962567,163.9804241,0.0061,0.362,-28.4434,5.1111,47.7635,9.3451
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",6,"SAD","MOIST","TRIPARSADMST6","2017",40.05561667,-105.5901333,NaN,4.5,7.5,57.2,57.8,48.5,54.5,1.933807644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",6,"SAD","SNOWBED","TRIPARSADSB6","2017",NaN,NaN,NaN,6.3,6.3,54.5,52.2,55.4,54.03333333,1.917249047,NaN,0.18072,0.04296,4.585,237.7158035,762.2841965,106.7271881,0.0094,-2.1938,-27.9524,2.651,43.4535,16.3916
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",6,"SAD","WET","TRIPARSADWET6","2017",40.05396667,-105.5903833,NaN,7.6,15.4,38.1,46.2,27.4,37.23333333,1.321139534,NaN,0.10565,0.02036,3.814,192.7117842,807.2882158,187.3280943,0.0053,-1.2114,-27.7025,4.6158,45.8749,9.9386
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",7,"ITEX","XXW","TRIPARITEXXXW7","2017",40.06028333,-105.58995,"70.5",6.6,6.6,55.4,52,22.1,43.16666667,1.531670275,NaN,0.13017,0.02058,3.596,158.1009449,841.8990551,174.7327502,0.0057,-0.6271,-26.7903,4.7676,46.1264,9.675
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",7,"SAD","MOIST","TRIPARSADMST7","2017",40.05558333,-105.5901333,NaN,13,14.1,51.6,58.8,56.3,55.56666667,1.971655867,NaN,0.40342,0.07294,10.477,180.8041247,819.1958753,143.6386071,0.007,-0.9753,-26.4292,5.112,47.1693,9.2272
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",7,"SAD","SNOWBED","TRIPARSADSB7","2017",NaN,NaN,NaN,6.1,6.1,62,41.3,61.2,54.83333333,1.945635214,NaN,0.09255,0.02036,2.56,219.989195,780.010805,125.7367387,0.008,1.2379,-28.4168,3.0709,44.3393,14.4384
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",7,"SAD","WET","TRIPARSADWET7","2017",40.05396667,-105.5903833,NaN,8.5,15.3,53.1,37.5,55.3,48.63333333,1.725642418,NaN,0.11254,0.02064,4.014,183.4014573,816.5985427,194.4767442,0.0051,-0.7197,-28.1273,4.7442,46.2526,9.7493
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",8,"ITEX","XXW","TRIPARITEXXXW8","2017",40.06028333,-105.5896167,"70.5",9.5,9.5,47.8,52.5,1.4,33.9,1.202863837,NaN,0.123,0.02182,4.073,177.398374,822.601626,186.6636114,0.0054,-0.611,-26.3611,3.9864,47.6588,11.9554
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",8,"SAD","MOIST","TRIPARSADMST8","2017",40.05558333,-105.5901333,NaN,10,11,58,107.6,58.4,74.66666667,2.649375611,NaN,0.3708,0.07223,10.148,194.7950378,805.2049622,140.4956389,0.0071,-0.8319,-25.5336,3.9994,45.9137,11.48
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",8,"SAD","SNOWBED","TRIPARSADSB8","2017",NaN,NaN,NaN,9.2,9.2,53.2,61.9,61.4,58.83333333,2.08756605,NaN,0.2287,0.0613,6.785,268.0367293,731.9632707,110.685155,0.009,-0.6953,-27.8774,3.5458,45.843,12.9288
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",8,"SAD","WET","TRIPARSADWET8","2017",40.05396667,-105.5903833,NaN,4.8,11,49.2,57.1,47.2,51.16666667,1.815531947,NaN,0.04569,0.00942,1.951,206.1720289,793.8279711,207.1125265,0.0048,-0.3588,-28.7599,3.6876,44.2176,11.9909
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",9,"ITEX","XXW","TRIPARITEXXXW9","2017",40.06028333,-105.5896167,"66.5",8.1,8.1,45,47.6,21.4,38,1.348342945,NaN,0.13415,0.02191,4.457,163.3246366,836.6753634,203.4230945,0.0049,-0.4405,-25.5826,4.6238,46.9791,10.1603
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",9,"SAD","MOIST","TRIPARSADMST9","2017",40.05556667,-105.5901333,NaN,6,6,49.8,50.1,48.6,49.5,1.756394099,NaN,0.2106,0.042,6.025,199.4301994,800.5698006,143.452381,0.007,-0.8489,-24.5339,3.8034,44.4724,11.6928
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",9,"SAD","SNOWBED","TRIPARSADSB9","2017",NaN,NaN,NaN,8.1,8.1,42.5,42.5,42.1,42.36666667,1.503284108,NaN,0.13896,0.03549,4.515,255.3972366,744.6027634,127.2189349,0.0079,-0.485,-28.1207,3.0375,46.1645,15.198
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",9,"SAD","WET","TRIPARSADWET9","2017",40.05396667,-105.5903833,NaN,6,11.9,34.3,48,44.7,42.33333333,1.50210135,NaN,0.14593,0.02749,5.612,188.3779894,811.6220106,204.1469625,0.0049,-0.3467,-26.0277,3.9094,42.0531,10.757
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",10,"ITEX","XXW","TRIPARITEXXXW10","2017",40.06028333,-105.5896167,"69.4",4.7,4.7,50.1,9.7,48.3,36.03333333,1.278560283,NaN,0.08773,0.01483,2.577,169.041377,830.958623,173.7693864,0.0058,-0.6792,-26.3813,5.5288,49.628,8.9763
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",10,"SAD","MOIST","TRIPARSADMST10","2017",40.05516667,-105.5901667,NaN,9.5,9.5,103.4,42.2,122.1,89.23333333,3.166240406,NaN,0.27489,0.05311,7.389,193.2045545,806.7954455,139.1263416,0.0072,-0.5872,-26.6184,3.5522,46.5013,13.0907
"Trifolium parryi","TRIPAR","Fabaceae","NFixing.Forb","TRPA5",10,"SAD","SNOWBED","TRIPARSADSB10","2017",NaN,NaN,NaN,5.9,5.9,50.4,48.6,49.7,49.56666667,1.758759613,NaN,0.15731,0.03455,4.905,219.6300299,780.3699701,141.9681621,0.007,-1.2292,-27.6168,4.1446,44.2726,10.682
"Trisetum spicatum","TRISPI","Poaceae","Graminoid","TRSP2",1,"SAD","SNOWBED","TRISPISADSB1","2017",NaN,NaN,NaN,6.9,12.4,4.1,7,1.1,4.066666667,0.14429635,NaN,0.01206,0.00365,0.455,302.6533997,697.3466003,124.6575342,0.008,-1.6981,-29.1309,2.5189,45.0056,17.8675
"Trisetum spicatum","TRISPI","Poaceae","Graminoid","TRSP2",2,"SAD","SNOWBED","TRISPISADSB2","2017",NaN,NaN,NaN,8.9,12.3,5.9,29.1,29.9,21.63333333,0.767609273,NaN,0.031,0.00915,1.055,295.1612903,704.8387097,115.3005464,0.0087,-1.0255,-28.5429,1.6281,45.4323,27.9048
"Trisetum spicatum","TRISPI","Poaceae","Graminoid","TRSP2",3,"SAD","SNOWBED","TRISPISADSB3","2017",NaN,NaN,NaN,9.4,15.2,24.5,0.9,29.4,18.26666667,0.648150819,NaN,0.023,0.00599,0.69,260.4347826,739.5652174,115.1919866,0.0087,-0.5619,-27.9773,2.0892,46.4657,22.2406
"Trisetum spicatum","TRISPI","Poaceae","Graminoid","TRSP2",4,"SAD","SNOWBED","TRISPISADSB4","2017",NaN,NaN,NaN,8.1,13.7,21,15.6,10.8,15.8,0.560626803,NaN,0.017,0.00518,0.592,304.7058824,695.2941176,114.2857143,0.0088,-1.5587,-27.9651,1.5072,44.3887,29.452
"Trisetum spicatum","TRISPI","Poaceae","Graminoid","TRSP2",5,"SAD","SNOWBED","TRISPISADSB5","2017",NaN,NaN,NaN,9,17,17.3,32.3,0.1,16.56666667,0.587830214,NaN,0.015,0.0044,0.642,293.3333333,706.6666667,145.9090909,0.0069,-2.101,-27.9935,2.6609,47.0672,17.6885
"Trisetum spicatum","TRISPI","Poaceae","Graminoid","TRSP2",6,"SAD","SNOWBED","TRISPISADSB6","2017",NaN,NaN,NaN,10.3,18,46.6,2.8,1,16.8,0.596109512,NaN,0.01799,0.00596,0.859,331.295164,668.704836,144.1275168,0.0069,-2.4797,-29.6396,4.1206,46.9339,11.3901
"Trisetum spicatum","TRISPI","Poaceae","Graminoid","TRSP2",7,"SAD","SNOWBED","TRISPISADSB7","2017",NaN,NaN,NaN,9.4,15.2,32.8,4.9,37.6,25.1,0.890615998,NaN,0.02359,0.00728,0.7,308.6053412,691.3946588,96.15384615,0.0104,-1.9778,-30.0042,2.9663,45.5437,15.354
"Trisetum spicatum","TRISPI","Poaceae","Graminoid","TRSP2",8,"SAD","SNOWBED","TRISPISADSB8","2017",NaN,NaN,NaN,6.4,11.4,1.5,13.6,39.8,18.3,0.649333576,NaN,0.02548,0.00723,0.962,283.7519623,716.2480377,133.0567082,0.0075,-1.4274,-27.1892,1.5792,43.8777,27.7853
"Trisetum spicatum","TRISPI","Poaceae","Graminoid","TRSP2",9,"SAD","SNOWBED","TRISPISADSB9","2017",NaN,NaN,NaN,12.1,21.8,1.3,8.9,0.7,3.633333333,0.12892051,NaN,0.02893,0.00864,1.302,298.6519184,701.3480816,150.6944444,0.0066,-2.7453,-27.7305,2.1026,45.8761,21.8184
"Trisetum spicatum","TRISPI","Poaceae","Graminoid","TRSP2",10,"SAD","SNOWBED","TRISPISADSB10","2017",NaN,NaN,NaN,9.8,16,0.2,1.1,30.2,10.5,0.372568445,NaN,0.00611,0.00177,0.247,289.6890344,710.3109656,139.5480226,0.0072,-1.7496,-28.0301,1.6333,44.9315,27.5092
"Antennaria rosea","ANTROS","Asteraceae","Forb,Herb","ANRO2",1,"EASTKNOLL",NaN,NaN,"2018",40.0536166666667,105.58595,NaN,2.5,2.5,16.9,22.3,11.6,16.93333333,0.60084054,NaN,0.00839,0.00286,0.335,340.8820024,659.1179976,117.1328671,0.008537313,-0.709382,-26.1670825,1.8089694,46.9376074,25.94715389
"Antennaria rosea","ANTROS","Asteraceae","Forb,Herb","ANRO2",2,"EASTKNOLL",NaN,NaN,"2018",40.0536166666667,105.58595,NaN,5.7,6,24.8,48.9,35.3,36.33333333,1.289205096,NaN,0.00785,0.00239,0.447,304.4585987,695.5414013,187.0292887,0.005346756,-0.0572132,-25.0025811,2.4796419,45.5697612,18.37755734
"Antennaria rosea","ANTROS","Asteraceae","Forb,Herb","ANRO2",3,"EASTKNOLL",NaN,NaN,"2018",40.0536166666667,105.58595,NaN,4.7,5,47.9,33.1,43.2,41.4,1.468984155,NaN,0.00772,0.00247,0.409,319.9481865,680.0518135,165.5870445,0.00603912,-0.7103792,-25.4112666,2.2538163,45.579014,20.22303859
"Antennaria rosea","ANTROS","Asteraceae","Forb,Herb","ANRO2",4,"EASTKNOLL",NaN,NaN,"2018",40.0536166666667,105.58595,NaN,3.5,3.5,49.8,20.3,31.8,33.96666667,1.205229351,NaN,0.01032,0.00275,0.602,266.4728682,733.5271318,218.9090909,0.004568106,-0.8120936,-25.596941,2.9777963,45.7901051,15.37717845
"Antennaria rosea","ANTROS","Asteraceae","Forb,Herb","ANRO2",5,"EASTKNOLL",NaN,NaN,"2018",40.0536166666667,105.58595,NaN,5.4,5.5,20.5,20.4,16.1,19,0.674171472,NaN,0.00884,0.00336,0.434,380.0904977,619.9095023,129.1666667,0.007741935,-1.3246544,-26.0520451,1.5700956,45.9925084,29.29280765
"Antennaria rosea","ANTROS","Asteraceae","Forb,Herb","ANRO2",6,"EASTKNOLL",NaN,NaN,"2018",40.0536166666667,105.58595,NaN,5.6,6.2,20.1,46.1,21.5,29.23333333,1.037277862,NaN,0.00901,0.0033,0.495,366.2597114,633.7402886,150,0.006666667,-1.2000044,-27.5485404,2.0171084,47.5918674,23.59410501
"Antennaria rosea","ANTROS","Asteraceae","Forb,Herb","ANRO2",7,"EASTKNOLL",NaN,NaN,"2018",40.0536166666667,105.58595,NaN,5.2,5.2,20.1,46.2,23.7,30,1.064481272,NaN,0.01315,0.00359,0.786,273.0038023,726.9961977,218.9415042,0.00456743,-0.7103792,-26.8240066,2.61854,45.7093859,17.45605792
"Antennaria rosea","ANTROS","Asteraceae","Forb,Herb","ANRO2",8,"EASTKNOLL",NaN,NaN,"2018",40.0536166666667,105.58595,NaN,5.6,5.6,41.3,56.1,37.9,45.1,1.600270179,NaN,0.00663,0.00187,0.397,282.0512821,717.9487179,212.2994652,0.004710327,-0.9347492,-26.7937336,2.303735,45.9993149,19.96727701
"Antennaria rosea","ANTROS","Asteraceae","Forb,Herb","ANRO2",9,"EASTKNOLL",NaN,NaN,"2018",40.0536166666667,105.58595,NaN,4.4,4.4,38.3,40.3,18.3,32.3,1.146091503,NaN,0.01343,0.00376,0.88,279.9702159,720.0297841,234.0425532,0.004272727,-0.4969784,-25.3073293,2.2753476,45.1800405,19.85632459
"Antennaria rosea","ANTROS","Asteraceae","Forb,Herb","ANRO2",10,"EASTKNOLL",NaN,NaN,"2018",40.0536166666667,105.58595,NaN,4.1,4.1,59.6,42.8,39.2,47.2,1.674783868,NaN,0.00806,0.00256,0.579,317.617866,682.382134,226.171875,0.004421416,-0.370334,-25.041936,2.376652,45.683959,19.22198075
"Artemisia arctica","ARTARC","Asteraceae","Subshrub","ARAR9",1,NaN,NaN,NaN,"2018",NaN,NaN,"9",27,30,11,3.3,3.1,5.8,0.205799713,NaN,0.0863,0.02098,3.185,243.1054461,756.8945539,151.8112488,0.006587127,-0.6485528,-28.119691,1.982978,44.9767373,22.68141013
"Artemisia arctica","ARTARC","Asteraceae","Subshrub","ARAR9",2,NaN,NaN,NaN,"2018",NaN,NaN,"9",20.5,27.8,3.4,8.6,4.4,5.466666667,0.193972143,NaN,0.13358,0.03889,3.474,291.1363977,708.8636023,89.32887632,0.011194588,-0.6714884,-28.3255474,2.4115779,47.3347073,19.62810627
"Artemisia arctica","ARTARC","Asteraceae","Subshrub","ARAR9",3,NaN,NaN,NaN,"2018",NaN,NaN,"8",24,31,16.3,17.3,13.6,15.73333333,0.558261289,NaN,0.16,0.04277,3.947,267.3125,732.6875,92.28431143,0.010836078,-1.8601508,-27.6494504,2.4608507,44.662477,18.14920223
"Artemisia arctica","ARTARC","Asteraceae","Subshrub","ARAR9",4,NaN,NaN,NaN,"2018",NaN,NaN,"2.1",18,23,12.6,6.5,6.5,8.533333333,0.302785784,NaN,0.0787,0.02072,2.588,263.2782719,736.7217281,124.9034749,0.008006182,-1.442324,-28.059145,2.0706787,45.2651035,21.86003241
"Artemisia arctica","ARTARC","Asteraceae","Subshrub","ARAR9",5,NaN,NaN,NaN,"2018",NaN,NaN,"6",20,26.5,22.3,3.4,12.6,12.76666667,0.452995919,NaN,0.18555,0.0486,5.394,261.9240097,738.0759903,110.9876543,0.009010011,-2.8623368,-28.0349266,2.3989178,44.1607933,18.4086313
"Artemisia arctica","ARTARC","Asteraceae","Subshrub","ARAR9",6,NaN,NaN,NaN,"2018",NaN,NaN,"9",15,23,15.3,51.7,40.1,35.7,1.266732714,NaN,0.14405,0.03379,3.752,234.5713294,765.4286706,111.0387689,0.009005864,-2.9151884,-28.4072845,1.7381005,44.538218,25.62465059
"Artemisia arctica","ARTARC","Asteraceae","Subshrub","ARAR9",7,NaN,NaN,NaN,"2018",NaN,NaN,"10.9",7.1,7.1,3.9,3.4,8.3,5.2,0.184510087,NaN,0.16848,0.04606,3.637,273.3855651,726.6144349,78.96222319,0.012664284,-2.175266,-27.9239256,1.875259,44.239865,23.59133592
"Artemisia arctica","ARTARC","Asteraceae","Subshrub","ARAR9",8,NaN,NaN,NaN,"2018",NaN,NaN,"10.9",17.7,23,2.4,3.5,14.1,6.666666667,0.236551394,NaN,0.06424,0.01534,2.109,238.7920299,761.2079701,137.4837027,0.007273589,-2.2021904,-28.2619741,2.7131453,44.6478771,16.45613197
"Artemisia arctica","ARTARC","Asteraceae","Subshrub","ARAR9",9,NaN,NaN,NaN,"2018",NaN,NaN,"8",16,26,2.6,5.1,3.2,3.633333333,0.12892051,NaN,0.12026,0.03205,3.565,266.5059039,733.4940961,111.2324493,0.008990182,-2.5113224,-28.7534058,2.2149363,44.4474114,20.06712852
"Artemisia arctica","ARTARC","Asteraceae","Subshrub","ARAR9",10,NaN,NaN,NaN,"2018",NaN,NaN,"7",16.5,20.5,10.3,2.8,2.6,5.233333333,0.185692844,NaN,0.11511,0.03238,2.788,281.2961515,718.7038485,86.10253243,0.01161406,-3.0398384,-28.4093027,1.9179297,43.9348995,22.90746084
"Campanula uniflora","CAMUNI","Campanulaceae","Forb,herb,Subshrub","CAUN2",1,"MUH",NaN,NaN,"2018",NaN,NaN,NaN,7.3,7.8,49.5,43.2,40.8,44.5,1.578980554,NaN,0.01433,0.00286,0.733,199.581298,800.418702,256.2937063,0.003901774,NaN,NaN,NaN,NaN,NaN
"Campanula uniflora","CAMUNI","Campanulaceae","Forb,herb,Subshrub","CAUN2",2,"MUH",NaN,NaN,"2018",NaN,NaN,NaN,9.4,10.1,38.2,43.2,42,41.13333333,1.4595221,NaN,0.01307,0.00253,0.635,193.5730681,806.4269319,250.9881423,0.003984252,NaN,NaN,NaN,NaN,NaN
"Campanula uniflora","CAMUNI","Campanulaceae","Forb,herb,Subshrub","CAUN2",3,"MUH",NaN,NaN,"2018",NaN,NaN,NaN,6.1,6.6,51.7,50.4,46.8,49.63333333,1.761125127,NaN,0.01514,0.00284,0.673,187.5825627,812.4174373,236.971831,0.004219911,NaN,NaN,NaN,NaN,NaN
"Campanula uniflora","CAMUNI","Campanulaceae","Forb,herb,Subshrub","CAUN2",4,"MUH",NaN,NaN,"2018",NaN,NaN,NaN,7.6,8.2,41.4,46.1,31,39.5,1.401567008,NaN,0.00981,0.00181,0.467,184.5056065,815.4943935,258.0110497,0.003875803,NaN,NaN,NaN,NaN,NaN
"Campanula uniflora","CAMUNI","Campanulaceae","Forb,herb,Subshrub","CAUN2",5,"MUH",NaN,NaN,"2018",NaN,NaN,NaN,9.5,10.3,47.9,41.2,40.3,43.13333333,1.530487518,NaN,0.01281,0.00282,0.561,220.1405152,779.8594848,198.9361702,0.005026738,NaN,NaN,NaN,NaN,NaN
"Campanula uniflora","CAMUNI","Campanulaceae","Forb,herb,Subshrub","CAUN2",6,"MUH",NaN,NaN,"2018",NaN,NaN,NaN,9.4,10.7,22.8,39,45.2,35.66666667,1.265549957,NaN,0.008,0.00142,0.423,177.5,822.5,297.8873239,0.003356974,NaN,NaN,NaN,NaN,NaN
"Campanula uniflora","CAMUNI","Campanulaceae","Forb,herb,Subshrub","CAUN2",7,"MUH",NaN,NaN,"2018",NaN,NaN,NaN,7.7,8.3,45.2,52,26.3,41.16666667,1.460704857,NaN,0.01035,0.00226,0.535,218.3574879,781.6425121,236.7256637,0.004224299,NaN,NaN,NaN,NaN,NaN
"Carex elynoides","CARELY","Cyperaceae","Graminoid","CAEL3",1,"MUH",NaN,NaN,"2018",NaN,NaN,NaN,23,25,4.4,5.4,3.6,4.466666667,0.158489434,NaN,0.03125,0.01181,1.222,377.92,622.08,103.4716342,0.009664484,NaN,NaN,NaN,NaN,NaN
"Carex elynoides","CARELY","Cyperaceae","Graminoid","CAEL3",2,"MUH",NaN,NaN,"2018",NaN,NaN,NaN,26,27.5,2.7,5.7,2.7,3.7,0.131286024,NaN,0.01949,0.00667,0.75,342.226783,657.773217,112.4437781,0.008893333,NaN,NaN,NaN,NaN,NaN
"Carex elynoides","CARELY","Cyperaceae","Graminoid","CAEL3",3,"MUH",NaN,NaN,"2018",NaN,NaN,NaN,25.5,26.5,3,5.5,5.6,4.7,0.166768733,NaN,0.01356,0.00528,0.74,389.380531,610.619469,140.1515152,0.007135135,NaN,NaN,NaN,NaN,NaN
"Carex elynoides","CARELY","Cyperaceae","Graminoid","CAEL3",4,"MUH",NaN,NaN,"2018",NaN,NaN,NaN,26.5,28.5,7.3,7,6.2,6.833333333,0.242465179,NaN,0.00876,0.00319,0.406,364.1552511,635.8447489,127.2727273,0.007857143,NaN,NaN,NaN,NaN,NaN
